Rusty Rail Brewing Company,Seasonal,,N/A,Pittsburgh,PA,0,0,0,,,
Sam Smith,Chocolate Stout,Eng. Stout,5%,"Todcaster, Eng.",0,0,0,,,
Saugatuck,Bonfire Brown,Am. Brown ,5%,Douglas ,MI,0,0,0,,,
Saugatuck,Starburst,Am. Pale Wheat Ale,5.1%,Douglas ,MI,0,0,0,,,
Saugatuck,Serrano Pepper Ale,Chili beer,6.7%,Douglas ,MI,0,0,0,,,
Saugatuck,Bluberry Maple Stout,Am. Stout ,6%,Douglas ,MI,0,0,0,,,
Seadog,Blue Paw,Fruit/ Veg,4.7%,Bangor,ME,0,0,0,,,
Seadog,Hazelnut porter,Am. Porter,5.6%,Bangor,ME,0,0,0,,,
Shipyard,Red IPA,Am. IPA,5.9%,Portland,ME,0,0,0,,,
Shipyard,Vanilla porter,Am. Porter,4.9%,Portland,ME,0,0,0,,,
Shorts,Huma lupa licious,Am. IPA,7.7%,Bellaire,MI,0,0,0,,,
Shorts,Soft Parade,Fruit/ Veg,4.2%,Bellaire,MI,0,0,0,,,
Shorts,Double Magician,Irish Red,8.1%,Bellaire,MI,0,0,0,,,
Shorts,TBD,,N/A,Bellaire,MI,0,0,0,,,
Sierra Nevada,Side Car,APA,5.3%,Chico,CA,0,0,0,,,
Sierra Nevada,Golden IPA,Am. IPA,5.9%,Chico,CA,0,0,0,,,
Sierra Nevada,Hop Hunter,Am. IPA,6.2%,Chico,CA,0,0,0,,,
Sierra Nevada,Otra Vez,Gose,4.5%,Chico,CA,0,0,0,,,
Sly Fox Brewing Co.,Black Raspberry Reserve,Fruit Beer,8%,Pottstown,PA,0,1,0,,,
Sly Fox Brewing Co.,Pikeland Pils,Pilsner,4.9%,Pottstown,PA,0,0,0,,,
Sly Fox Brewing Co.,360 IPA,IPA,6.6%,Pottstown,PA,0,0,0,,,
Sly Fox Brewing Co.,Odyssey,Porter,5.5%,Pottstown,PA,0,0,0,,,
Sly Fox Brewing Co.,Ichor,Imperial Stout,9%,Pottstown,PA,0,0,0,,,
Smuttynose,Smitsoletoe,Biere de Garde,8.5%,Hampton,NH,0,1,0,,,
Smuttynose,Rocky Road,Milk Stout,7.3%,Hampton,NH,0,1,0,,,
Smuttynose,Single Digit,Dubble,7.1%,Hampton,NH,0,0,0,,,
Southern Tier,Tangier,Session IPA,4.6%,Lakewood,NY,0,0,1,,,
Southern Tier,BWS: Manhattan,Am. Strong Ale,14.1%,Lakewood,NY,1,0,0,,,
Southern Tier,Raspberry white,Witbier,4.6%,Lakewood,NY,0,0,0,,,
Southern Tier,2X Oaked,DIPA,8.2%,Lakewood,NY,0,0,0,,,
Southern Tier,2X IPA,DIPA,8.2%,Lakewood,NY,0,0,0,,,
Southern Tier,Imp. Ginger,Ginger Beer,8.5%,Lakewood,NY,0,0,0,,,
Southern Tier,Pub Gose,Gose,4.3%,Lakewood,NY,0,0,0,,,
Southern Tier,LIVE Pale Ale,APA,5.5%,Lakewood,NY,0,0,0,,,
Sprecher Brewing Co.,Hard Root Beer,Alcohlic Root Beer,5%,Milwaukee,WI,0,0,0,,,
Sprecher Brewing Co.,Citra Bomb,Imperial IPA,7.8%,Milwaukee,WI,0,0,0,,,
Sprecher Brewing Co.,Malt Duck,Malt Duck,5.9%,Milwaukee,WI,0,0,0,,,
Springhouse,Planet Bean,Coffee Stout,7%,Lancaster,PA,0,0,0,,,
Springhouse,She Monster,Mango IPA,7%,Lancaster,PA,0,0,0,,,
Stiegl,Grapefruit Wheat,Hefeweizen,3.5%,Germany,,0,0,1,,,
Stone,Epic 02.02.02,Wit Bier,7.5%,Escondido,CA,1,0,0,,,
Stone,Ripper Pale,APA ,5.7%,Escondido,CA,0,1,0,,,
Stone,Double bastard,Am. Strong Ale,11.5%,Escondido,CA,0,0,0,,,
Stone,Coffee Milk Stout,Milk Stout,5%,Escondido,CA,0,0,0,,,
Stone,Jindia Pale,DIPA,8.7%,Escondido,CA,0,0,0,,,
Stoudts,Vanilla Porter,Am. Porter,6%,Adamstown,PA,0,0,0,,,
Stoudts,Stoudt Fest,Oktoberfest,4.75%,Adamstown,PA,0,0,0,,,
Straub,IPL,Am. Pale Lager,5.6%,St. Mary's,PA,0,0,0,,,
Straub,Amber,Am. Red,5.5%,St. Mary's,PA,0,0,0,,,
Taft's Ale House,Skronk Juice,Rye IPA,6.8%,Cincinnati ,OH,0,0,0,,,
Taft's Ale House,Gavel Banger,Am. IPA,7%,Cincinnati ,OH,0,0,0,,,
Taft's Ale House,Nellie's,Key Lime Pale,4.8%,Cincinnati ,OH,0,0,0,,,
Taft's Ale House,Maverick,Choco. Porter,5.5%,Cincinnati ,OH,0,0,0,,,
Terrapin,Sound Czech Pils,Czech Pils,5.5%,Athens,GA,0,0,1,,,
Terrapin,Tart Cherry Wake and Bake,Imp. Stout,9.5%,Athens,GA,1,0,0,,,
Terrapin,HI 5,Am. IPA,5.9%,Athens,GA,0,1,0,,,
Terrapin,Luau Krunkles,Am. IPA,6.5%,Athens,GA,0,1,0,,,
Terrapin,Mosaic ,Red Rye IPA,6.2%,Athens,GA,0,0,0,,,
Thirsty Dog Brewing Co.,Citra Dog,IPA,6.5%,Akron,OH,0,0,0,,,
Thirsty Dog Brewing Co.,Old Leghumper,Porter,6.7%,Akron,OH,0,0,0,,,
Tröegs,Mad Elf,Belg. Dark Strong,11%,Hershey,PA,0,0,0,,,
Tröegs,Nugget Nectar,Red IPA,7.5%,Hershey,PA,0,0,0,,,
Tröegs,Trogenator,Dopplebock,8.2%,Hershey,PA,0,0,0,,,
Tröegs,First Cut,IPA,6.2%,Hershey,PA,0,0,0,,,
Uinta,Farm Side Saison,Saison/Farmhouse,5.6%,Salt Lake City,UT,0,0,0,,,
Uinta,Hopscursion,Brett IPA,6.5%,Salt Lake City,UT,0,0,0,,,
Uinta,Flamingose,Pineapple Gose,4%,Salt Lake City,UT,1,0,0,,,
Unibroue,Maudite,Amber Strong Ale,8%,"Chambly, Quebec,1,0,0,,,
Unibroue,A Tout le Monde (Megadeath),Dry-Hopped Saison,4.5%,"Chambly, Quebec,1,0,0,,,
Unibroue,La Fin du Monde,Tripple-style Golden Ale,9%,"Chambly, Quebec,1,0,0,,,
Unibroue,Blanche de Chambly,Belgian White Ale,5%,"Chambly, Quebec,1,0,0,,,
Victory,Jubilee Brut,Biere de Champ.,12%,Downington,PA,1,0,0,,,
Victory,21th Anni Experimental IPA,Am. IPA,6.1%,Downington,PA,0,0,0,,,
Victory,Black Board Coffee Ceam,Cream Ale,6.5%,Downington,PA,0,0,0,,,
Victory,Vital,Am. IPA,6.7%,Downington,PA,0,0,0,,,
Victory,Winter Cheers,Hefeweizen,6.7%,Downington,PA,0,0,0,,,
Virtue Cider,Lapinette,Cider,6.8%,Fennville,MI,0,0,0,,,
Virtue Cider,Mitten,BA Cider,6.8%,Fennville,MI,0,0,0,,,
Virtue Cider,Mich Brut,Cider,6.7%,Fennville,MI,0,0,0,,,
Voo Doo,Hoo Doo,Am. IPA,7.3%,Meadville,PA,0,1,0,,,
Voo Doo,White Magick ,Wit bier,6.75%,Meadville,PA,0,0,0,,,
Voo Doo,Love Child,Triple,10.5%,Meadville,PA,0,0,0,,,
Voo Doo,Wynonas,Am. Brown ,7.3%,Meadville,PA,0,0,0,,,
War Streets,Palo Alto,APA,N/A,Pittsburgh,PA,0,0,0,,,
War Streets,Sherman Ave. ,Stout,N/A,Pittsburgh,PA,0,0,0,,,
War Streets,Resaca Pl.,Red Ale,N/A,Pittsburgh,PA,0,0,0,,,
Weyerbacher,Tango,Belg. Strong Dark,10.6%,Easton,PA,0,0,0,,,
Weyerbacher,Quad,Quad,11.8%,Easton,PA,0,0,0,,,
Weyerbacher,DIPA #3,Am. Black Ale,9%,Easton,PA,0,0,0,,,
Weyerbacher,Merry Monks,Tripel,9.3%,Easton,PA,0,0,0,,,
Woodchuck,Gumption,Cider,5%,Springfield,VT,0,0,0,,,
Woodchuck,Pear,Cider,5%,Springfield,VT,0,0,0,,,
WYNDRIDGE,DIPA,DIPA,8.3%,York,PA,0,0,0,,,
WYNDRIDGE,Imp. Cranberry Cider,Cider,8.5%,York,PA,0,0,0,,,
WYNDRIDGE,Barn Dog Porter,Porter,7%,York,PA,0,0,0,,,
WYNDRIDGE,Dark Rye bbl Cider,Cider,8%,York,PA,0,0,0,,,
Yards,Brawler,English dark Mild,4.2%,Philadelphia,PA,0,0,0,,,
Yards,Chocolate Love Stout,Chocolate Stout,8%,Philadelphia,PA,0,0,0,,,
Yards,Golden Hop IPA,Belgian Pale,5%,Philadelphia,PA,0,0,0,,,
Yellow bridge,Uncle Pat's Pale Ale,APA,6%,Delmont,PA,0,0,0,,,
Yellow bridge,Bitter Dispute IPA,Am. IPA,7.2%,Delmont,PA,0,0,0,,,
Yellow bridge,Lemon Drop ,Cream Ale,5%,Delmont,PA,0,0,0,,,
Yuengling,Lord Chesterfield,APA,5.4%,Pottsville,PA,0,0,0,,,
Yuengling,Dark Porter,American Porter,4.7%,Pottsville,PA,0,0,0,,,
